tag,userid,text,others,time,date,ip,sentiment_lr,sentiment_nb,sentiment_snow,country,city,jieba_text,candidate,round
→,moeliliacg, 說個笑話 國民黨不塞肥貓,61.224.133.184 12/27 19:50,19:50,12/27 ,61.224.133.184 ,pos,neg,0.031096294011813685,Taiwan,Taipei,   說個 笑話   國民黨 不塞 肥貓,韓國瑜,12/27
推,believefate, 墅民, 223.138.22.82 12/27 19:50,19:50,12/27 , 223.138.22.82 ,neg,neg,0.818231342695301,Taiwan,Kaohsiung City,   墅 民,韓國瑜,12/27
→,dyrhue1126, 肥貓酬庸XDDD國民黨還敢講,180.217.104.245 12/27 19:50,19:50,12/27 ,180.217.104.245 ,neg,neg,0.9242530176781486,Taiwan,Taoyuan District,   肥貓 酬庸 XDDD 國民黨 敢講,韓國瑜,12/27
推,stu94608, 你老婆閨蜜？？,42.75.108.133 12/27 19:51,19:51,12/27 ,42.75.108.133 ,neg,neg,0.25487565922923394,Taiwan,Chiayi City,   老婆 閨蜜,韓國瑜,12/27
推,ogre408, 自己團隊都什麼咖，還說用人唯才,218.164.32.147 12/27 19:51,19:51,12/27 ,218.164.32.147 ,neg,neg,0.6945093600374379,Taiwan,Tainan City,   團隊 咖 還說 用人 唯才,韓國瑜,12/27
推,shyushyu, 咦 跟勞保好像喔, 218.173.68.32 12/27 19:51,19:51,12/27 , 218.173.68.32 ,neg,neg,0.26601873663128284,Taiwan,Tainan City,     勞保 喔,韓國瑜,12/27
推,billblack, 又在肥貓, 1.173.102.206 12/27 19:51,19:51,12/27 , 1.173.102.206 ,neg,neg,0.4737672181921908,Taiwan,Kaohsiung City,   肥貓,韓國瑜,12/27
→,ask865134, 他真的很會唬爛w,114.136.245.122 12/27 19:51,19:51,12/27 ,114.136.245.122 ,neg,neg,0.09579102132314898,Taiwan,Banqiao District,   真的 很會 唬爛 w,韓國瑜,12/27
推,darkkillua, 自提不是本來就有嗎？, 1.161.248.37 12/27 19:51,19:51,12/27 , 1.161.248.37 ,neg,neg,0.20249471606588598,Taiwan,Taipei,   自提 本來,韓國瑜,12/27
推,st820654, 毫無信用的人怎麼講都一樣, 153.171.13.104 12/27 19:51,19:51,12/27 , 153.171.13.104 ,neg,neg,0.0007921231069072387,Japan,Kofu,   毫無信用 人 講都,韓國瑜,12/27
→,ZhouGongJin, 現在不就有自提?平行世界?,223.136.143.55 12/27 19:51,19:51,12/27 ,223.136.143.55 ,neg,neg,0.9866682070129225,Taiwan,Taipei,   自提 平行 世界,韓國瑜,12/27
→,newland, 放無薪休假政府給60%？ 財源也是黨產喔?,117.19.191.79 12/27 19:51,19:51,12/27 ,117.19.191.79 ,neg,neg,0.13501256168630726,Taiwan,Banqiao District,   放無薪 休假 政府 60%   財源 黨產 喔,韓國瑜,12/27
→,jsai, 國民黨不塞大肥貓???, 1.174.64.165 12/27 19:51,19:51,12/27 , 1.174.64.165 ,neg,neg,0.028864387536014724,Taiwan,Taipei,   國民黨 不塞大 肥貓,韓國瑜,12/27
噓,AIRBUS, 唬爛,220.244.118.168 12/27 19:51,19:51,12/27 ,220.244.118.168 ,neg,neg,0.1837233963534416,Australia,Brisbane,   唬爛,韓國瑜,12/27
→,ChrisJericho, 甚麼都大撒幣 給錢就是政策, 106.1.2.165 12/27 19:51,19:51,12/27 , 106.1.2.165 ,neg,neg,0.017291512831244082,Taiwan,Changhua City,   大撒幣   給錢 政策,韓國瑜,12/27
推,kurtsgm, XDDDD 用人唯才 我看高雄市府不太像啊, 114.45.160.152 12/27 19:51,19:51,12/27 , 114.45.160.152 ,neg,neg,0.2315333553139426,Taiwan,Keelung,   XDDDD   用人 唯才   高雄市 府 不太像,韓國瑜,12/27
推,drea, 這不就是勞退，白吃喔, 114.33.7.123 12/27 19:51,19:51,12/27 , 114.33.7.123 ,neg,neg,0.015022124783741986,Taiwan,Taipei,   這不 勞退 白吃 喔,韓國瑜,12/27
→,Cezaill, 說個笑話：國民黨不酬庸,114.40.41.81 12/27 19:51,19:51,12/27 ,114.40.41.81 ,pos,neg,0.1587154488217709,Taiwan,Taipei,   說個 笑話 國民黨 酬庸,韓國瑜,12/27
推,best159357, 高雄市政就一堆外行了, 1.173.36.103 12/27 19:51,19:51,12/27 , 1.173.36.103 ,neg,neg,0.11048577132786619,Taiwan,Pingtung City,   高雄市 政就 一堆 外行,韓國瑜,12/27
→,nolimits, 以前國民黨就是這樣啊, 114.26.237.177 12/27 19:51,19:51,12/27 , 114.26.237.177 ,neg,neg,0.08037442764828173,Taiwan,Taichung,   國民黨,韓國瑜,12/27
→,bonfferoni, 高雄市府：,180.176.0.145 12/27 19:51,19:51,12/27 ,180.176.0.145 ,neg,neg,0.35072516527654074,Taiwan,Taipei,   高雄市 府,韓國瑜,12/27
→,vivredc, 這不是早就提過的?, 180.204.76.143 12/27 19:51,19:51,12/27 , 180.204.76.143 ,neg,neg,0.1321881977100734,Taiwan,Taipei,   早就 提過,韓國瑜,12/27
→,twtp101, 閨蜜都不是安插？,223.139.84.188 12/27 19:51,19:51,12/27 ,223.139.84.188 ,neg,neg,0.39348041154094116,Taiwan,Banqiao District,   閨蜜 安插,韓國瑜,12/27
推,Knulp, 塞閨蜜吧, 180.204.130.254 12/27 19:51,19:51,12/27 , 180.204.130.254 ,neg,neg,0.4068600076776432,Taiwan,Taipei,   塞閨蜜,韓國瑜,12/27
→,blue1234, 佳分的好姊妹表示, 59.104.178.232 12/27 19:51,19:51,12/27 , 59.104.178.232 ,neg,neg,0.6471466023546667,Taiwan,Taipei,   佳分 好姊妹,韓國瑜,12/27
→,casman, 草包到底活在哪個世界,114.45.229.17 12/27 19:51,19:51,12/27 ,114.45.229.17 ,neg,neg,0.8700742142927314,Taiwan,Taipei,   草包 活在 世界,韓國瑜,12/27
推,guardinhell, 還敢講酬庸??觀光主委閨蜜??, 114.137.202.100 12/27 19:51,19:51,12/27 , 114.137.202.100 ,neg,neg,0.5255103323955591,Taiwan,Zhongli District,   敢講 酬庸 觀光 主委 閨蜜,韓國瑜,12/27
→,sclbtlove, 閨密, 36.229.246.183 12/27 19:51,19:51,12/27 , 36.229.246.183 ,neg,neg,0.5,Taiwan,Banqiao District,   閨密,韓國瑜,12/27
推,amsmsk, 60%誰出？, 110.26.99.139 12/27 19:51,19:51,12/27 , 110.26.99.139 ,neg,neg,0.4737672181921917,Taiwan,Chiayi City,   60%,韓國瑜,12/27
推,ucieric, 練肖維,76.169.162.171 12/27 19:51,19:51,12/27 ,76.169.162.171 ,neg,neg,0.44767845850986676,United States,Anaheim,   練肖維,韓國瑜,12/27
推,colorbest, 用人唯才？？？？ 潘恆旭你跟我說是人, 1.164.59.188 12/27 19:51,19:51,12/27 , 1.164.59.188 ,neg,neg,0.19671998065315,Taiwan,Banqiao District,   用人 唯才   潘恆旭 說 人,韓國瑜,12/27
→,maydayjoyce, 腦殘沒藥醫∼∼∼∼,223.140.61.204 12/27 19:51,19:51,12/27 ,223.140.61.204 ,neg,neg,0.14593438003864057,Taiwan,Hsinchu,   腦殘 沒藥 醫 ∼ ∼ ∼ ∼,韓國瑜,12/27
→,koxinga, 少來了，國營事業誰執政都是拿來塞人的, 223.138.55.15 12/27 19:51,19:51,12/27 , 223.138.55.15 ,neg,neg,0.9218188065702966,Taiwan,Kaohsiung City,   少來 國營事業 執政 拿來 塞人,韓國瑜,12/27
推,eclipse77, 以前不就國民黨酬庸??,42.73.98.181 12/27 19:51,19:51,12/27 ,42.73.98.181 ,neg,neg,0.5691158164972681,Taiwan,Zhongli District,   國民黨 酬庸,韓國瑜,12/27
→,gh34163, 高雄市政府酬庸,140.109.103.227 12/27 19:51,19:51,12/27 ,140.109.103.227 ,neg,neg,0.8462141191123641,Taiwan,Taipei,   高雄市政府 酬庸,韓國瑜,12/27
推,u8809048, 韓智障快下台，不想聽你說了,39.8.190.92 12/27 19:51,19:51,12/27 ,39.8.190.92 ,neg,neg,0.3262103214739862,Taiwan,Pingtung City,   韓 智障 下台 不想 聽 說,韓國瑜,12/27
→,Usachan1119, 閨蜜變主秘囉,101.12.41.86 12/27 19:51,19:51,12/27 ,101.12.41.86 ,neg,neg,0.22207502680993596,Taiwan,Douliu,   閨蜜 變主秘 囉,韓國瑜,12/27
推,alexizakkk, 國民黨不酬庸？？,101.12.46.254 12/27 19:51,19:51,12/27 ,101.12.46.254 ,neg,neg,0.29710857470615437,Taiwan,Taipei,   國民黨 酬庸,韓國瑜,12/27
→,gracekan, 你夫妻的密友閨蜜更可怕,223.140.139.247 12/27 19:51,19:51,12/27 ,223.140.139.247 ,neg,neg,0.7014910033426404,Taiwan,Hualien City,   夫妻 密友 閨蜜 可怕,韓國瑜,12/27
推,frtwwilo, Mou ?, 101.15.211.71 12/27 19:51,19:51,12/27 , 101.15.211.71 ,neg,neg,0.5,Taiwan,Tainan City,   Mou  ,韓國瑜,12/27
→,katty102, 怎麼都一樣，好蠢的內容, 223.139.137.55 12/27 19:51,19:51,12/27 , 223.139.137.55 ,neg,pos,0.26150706275893687,Taiwan,Taipei,   好蠢 內容,韓國瑜,12/27
→,Csongs, 不要自介,175.97.16.236 12/27 19:51,19:51,12/27 ,175.97.16.236 ,neg,neg,0.7741587587298656,Taiwan,Taichung,   自介,韓國瑜,12/27
→,n860124, 啊高雄的到底賣出去了沒？, 111.82.202.83 12/27 19:51,19:51,12/27 , 111.82.202.83 ,neg,neg,0.23571769015366362,Taiwan,Douliu,   高雄 賣出去,韓國瑜,12/27
推,itaichung, 60%C！唬爛王開的支票兌現過嗎？,27.242.41.111 12/27 19:51,19:51,12/27 ,27.242.41.111 ,neg,neg,0.1505699221893635,Taiwan,Taichung,   60% C 唬爛 王開 支票 兌現 過嗎,韓國瑜,12/27
→,kane840104, 你在自介嗎,173.248.241.139 12/27 19:51,19:51,12/27 ,173.248.241.139 ,neg,neg,0.7091595855771297,Hong Kong,Hong Kong,   自介,韓國瑜,12/27
推,intointo, 韓：絕不酬庸！, 125.231.53.149 12/27 19:51,19:51,12/27 , 125.231.53.149 ,neg,neg,0.849745982204365,Taiwan,Miaoli City,   韓 酬庸,韓國瑜,12/27
噓,CrackedVoice, 你不就北農大肥貓, 118.168.68.139 12/27 19:51,19:51,12/27 , 118.168.68.139 ,neg,neg,0.10643065040984423,Taiwan,Taipei,   北 農大 肥貓,韓國瑜,12/27
→,gaym19, 高雄市府, 36.226.34.193 12/27 19:51,19:51,12/27 , 36.226.34.193 ,neg,neg,0.35072516527654074,Taiwan,Banqiao District,   高雄市 府,韓國瑜,12/27
推,wupaul, ??????, 111.254.56.150 12/27 19:51,19:51,12/27 , 111.254.56.150 ,neg,neg,0.5,Taiwan,Tainan City,  ,韓國瑜,12/27
推,ahinetn123, 你高雄市府的人都長那樣了 還用人唯才, 114.24.225.79 12/27 19:51,19:51,12/27 , 114.24.225.79 ,neg,neg,0.07770181563067446,Taiwan,Taipei,   高雄市 府 人 長   用人 唯才,韓國瑜,12/27
→,i323121, 不放心, 111.252.88.37 12/27 19:51,19:51,12/27 , 111.252.88.37 ,neg,neg,0.6037259783171515,Taiwan,Taipei,   放心,韓國瑜,12/27
→,Emmalife, 可以打馬賽克嗎, 113.185.79.229 12/27 19:51,19:51,12/27 , 113.185.79.229 ,neg,neg,0.50327205831765,Vietnam,Ho Chi Minh City,   馬賽克,韓國瑜,12/27
→,luckysmallsu, 無薪假馬政府時期才誇張現在根本沒,223.136.149.175 12/27 19:51,19:51,12/27 ,223.136.149.175 ,neg,neg,0.49486078414191925,Taiwan,Keelung,   無薪假 馬 政府 時期 誇張,韓國瑜,12/27
噓,c70192, 酬庸不就在講他自己的高雄市政府？, 42.72.102.23 12/27 19:51,19:51,12/27 , 42.72.102.23 ,neg,neg,0.8868476838678971,Taiwan,Zhongli District,   酬庸 講他 高雄市政府,韓國瑜,12/27
推,tolajan, 青年基金我們來募70E結果...., 111.251.69.225 12/27 19:51,19:51,12/27 , 111.251.69.225 ,neg,neg,0.62133544390813,Taiwan,Taipei,   青年 基金 來募 70E,韓國瑜,12/27
→,lost0816, 韓又在開支票了，根本沒人會信, 111.252.87.250 12/27 19:51,19:51,12/27 , 111.252.87.250 ,neg,neg,0.027581180491063173,Taiwan,Taipei,   韓又在 開支票 沒人會信,韓國瑜,12/27
→,plusonezero, 現在公司提6%，你要改成3%？,61.231.58.46 12/27 19:51,19:51,12/27 ,61.231.58.46 ,neg,neg,0.5260540113701158,Taiwan,Neihu District,   公司 提 6% 改成 3%,韓國瑜,12/27
→,bbs0840738, 不會塞肥貓 但會塞閨密,111.242.216.81 12/27 19:51,19:51,12/27 ,111.242.216.81 ,neg,neg,0.022004910285163604,Taiwan,Chiayi City,   塞 肥貓   但會塞 閨密,韓國瑜,12/27
噓,sulpht,,1.162.107.141 12/27 19:51,19:51,12/27 ,1.162.107.141 ,neg,neg,,Taiwan,Taipei,,韓國瑜,12/27
→,toshizo, 無薪假60%，那就不叫無薪假了不是?,218.161.12.201 12/27 19:51,19:51,12/27 ,218.161.12.201 ,neg,neg,0.15448809084103732,Taiwan,Taipei,   無薪假 60% 無薪假,韓國瑜,12/27
推,eko112, 不用外行？,223.138.70.63 12/27 19:51,19:51,12/27 ,223.138.70.63 ,neg,neg,0.2961506744278244,Taiwan,Kaohsiung City,   不用 外行,韓國瑜,12/27
→,bbo9527, 你的高雄閨密團???, 123.205.63.122 12/27 19:51,19:51,12/27 , 123.205.63.122 ,neg,neg,0.2110871452418389,Taiwan,Nantou City,   高雄 閨密團,韓國瑜,12/27
→,ray6031515, 高雄農民：訂單？, 111.241.53.163 12/27 19:51,19:51,12/27 , 111.241.53.163 ,neg,neg,0.42187459753097767,Taiwan,Zhongli District,   高雄 農民 訂單,韓國瑜,12/27
→,TABEKING, 內銷70%是3小XDDDD, 115.165.218.138 12/27 19:51,19:51,12/27 , 115.165.218.138 ,neg,neg,0.07373095043657218,Taiwan,Kaohsiung City,   內銷 70% 小 XDDDD,韓國瑜,12/27
→,argentine, 70內銷 ?, 182.234.102.101 12/27 19:51,19:51,12/27 , 182.234.102.101 ,neg,neg,0.06445516809324281,Taiwan,Changhua City,   內銷  ,韓國瑜,12/27
→,cool1942, 公司要你放假，政府都給錢？厲害了我的, 59.115.50.88 12/27 19:51,19:51,12/27 , 59.115.50.88 ,neg,neg,0.027206929227620025,Taiwan,Taipei,   公司 放假 政府 給錢 厲害,韓國瑜,12/27
推,hsinlovesu, 無薪假員工保障六成薪水？, 42.72.78.171 12/27 19:51,19:51,12/27 , 42.72.78.171 ,neg,neg,0.29330163792821806,Taiwan,Zhongli District,   無薪假 員工 保障 六成 薪水,韓國瑜,12/27
→,koxinga, 高美蘭？, 223.138.55.15 12/27 19:51,19:51,12/27 , 223.138.55.15 ,neg,neg,0.9040896577012458,Taiwan,Kaohsiung City,   高 美蘭,韓國瑜,12/27
→,jsai, 國民黨不塞大肥貓??? 超級大笑話 XDDDD 笑死,1.174.64.165 12/27 19:51,19:51,12/27 ,1.174.64.165 ,neg,neg,0.018211419240520943,Taiwan,Taipei,   國民黨 不塞大 肥貓   超級 大笑話   XDDDD   笑死,韓國瑜,12/27
→,karlrecon, 看看潘恆旭就知道你多會用人XD, 114.136.128.208 12/27 19:51,19:51,12/27 , 114.136.128.208 ,neg,neg,0.9063654257891877,Taiwan,Taipei,   潘恆旭 多會 用人 XD,韓國瑜,12/27
推,image28, 賣菜郎是你？,42.77.66.225 12/27 19:51,19:51,12/27 ,42.77.66.225 ,neg,neg,0.4737672181921908,Taiwan,Xinying District,   賣菜 郎,韓國瑜,12/27
推,liudwan, 閨蜜勒？學生勒？, 27.52.133.145 12/27 19:51,19:51,12/27 , 27.52.133.145 ,neg,neg,0.8362829599107254,Taiwan,Taoyuan District,   閨蜜勒 學生 勒,韓國瑜,12/27
→,keirto, 當高雄市長 就有龜蜜了 你要誰相信?, 1.169.208.185 12/27 19:51,19:51,12/27 , 1.169.208.185 ,neg,neg,0.3212976925060824,Taiwan,Zhubei City,   高雄市長   龜蜜  ,韓國瑜,12/27
→,phaeton101, 孫中山客家人?,114.45.247.219 12/27 19:51,19:51,12/27 ,114.45.247.219 ,neg,neg,0.530658902121303,Taiwan,Taipei,   孫中山 客家人,韓國瑜,12/27
推,LianD, 公司3%？ 資方爽起來,220.133.202.180 12/27 19:51,19:51,12/27 ,220.133.202.180 ,neg,neg,0.7663101808946688,Taiwan,Sanzhong District,   公司 3%   資方 爽,韓國瑜,12/27
噓,zreh44, 70%內銷=中國內銷吧,114.38.128.44 12/27 19:51,19:51,12/27 ,114.38.128.44 ,neg,neg,0.08587852596921774,Taiwan,Taipei,   70% 內銷 中國 內銷,韓國瑜,12/27
推,WeAntiTVBS, 高雄市政府的閨蜜呢？？？？？,220.136.114.121 12/27 19:51,19:51,12/27 ,220.136.114.121 ,neg,neg,0.07307584984512983,Taiwan,Taoyuan District,   高雄市政府 閨蜜,韓國瑜,12/27
→,believefate, 看看高市府還敢說用人唯才XD, 223.138.22.82 12/27 19:51,19:51,12/27 , 223.138.22.82 ,neg,neg,0.832747277981463,Taiwan,Kaohsiung City,   高 市府 還敢 說 用人 唯才 XD,韓國瑜,12/27
噓,bluesky81411, 又來客家==,223.138.0.122 12/27 19:51,19:51,12/27 ,223.138.0.122 ,neg,neg,0.5957486157048995,Taiwan,Kaohsiung City,   來客 家,韓國瑜,12/27
推,alasdair, 當總統只會找農產訂單,59.115.120.93 12/27 19:51,19:51,12/27 ,59.115.120.93 ,neg,neg,0.006244990702465314,Taiwan,Taipei,   總統 只會 找 農產 訂單,韓國瑜,12/27
推,s3122762120, 土地開發捆工, 123.240.50.70 12/27 19:51,19:51,12/27 , 123.240.50.70 ,neg,neg,0.8627800467730405,Taiwan,Taipei,   土地 開發 捆工,韓國瑜,12/27
→,josephpu, 笑死，勞保就在虧錢，又要挖新坑, 111.243.0.33 12/27 19:51,19:51,12/27 , 111.243.0.33 ,neg,neg,0.0481557687668146,Taiwan,Tainan City,   笑死 勞保 虧 錢 挖 新 坑,韓國瑜,12/27
噓,j53815102, 生死一刻 幹你娘,35.234.61.251 12/27 19:51,19:51,12/27 ,35.234.61.251 ,neg,neg,0.9587094811924847,United States,East Lansing,   生死 一刻   幹你娘,韓國瑜,12/27
推,a810roc, 高美蘭？？, 220.133.222.130 12/27 19:51,19:51,12/27 , 220.133.222.130 ,neg,neg,0.6378605916151224,Taiwan,Magong City,   高 美蘭,韓國瑜,12/27
→,katty102, 只能騙韓粉的內容, 223.139.137.55 12/27 19:51,19:51,12/27 , 223.139.137.55 ,neg,neg,0.2873144517189733,Taiwan,Taipei,   只能 騙 韓粉 內容,韓國瑜,12/27
→,cool1942, 愚, 59.115.50.88 12/27 19:51,19:51,12/27 , 59.115.50.88 ,neg,neg,0.7499999999999999,Taiwan,Taipei,   愚,韓國瑜,12/27
噓,sukicolo, mou達成率不到7%還敢提訂單阿,61.227.121.137 12/27 19:51,19:51,12/27 ,61.227.121.137 ,neg,pos,0.10755857578330286,Taiwan,Kaohsiung City,   mou 達成 率 不到 7% 還敢 提 訂單,韓國瑜,12/27
→,rcro, 表姐變部長拉 草泥馬的閨蜜變主秘, 49.159.86.169 12/27 19:51,19:51,12/27 , 49.159.86.169 ,neg,neg,0.7900444270221825,Taiwan,Danshui District,   表姐 變 部長 拉   草泥馬 閨蜜 變主秘,韓國瑜,12/27
推,Morning5566, 妳高雄市局處首長都沒放滿, 61.227.243.51 12/27 19:51,19:51,12/27 , 61.227.243.51 ,neg,neg,0.22817698915255769,Taiwan,Tainan City,   妳 高雄市 局處 首長 放滿,韓國瑜,12/27
推,Ruowind, 高：, 223.137.182.133 12/27 19:51,19:51,12/27 , 223.137.182.133 ,neg,neg,0.6582579723940979,Taiwan,Taipei,   高,韓國瑜,12/27
推,mithuang, 總統出國找訂單??????????,114.40.158.51 12/27 19:51,19:51,12/27 ,114.40.158.51 ,neg,pos,0.23539793742924897,Taiwan,Kaohsiung City,   總統 出國 找 訂單,韓國瑜,12/27
推,king32111, 北農總經理就不是酬庸啊？, 42.76.51.93 12/27 19:51,19:51,12/27 , 42.76.51.93 ,neg,neg,0.2597924288722543,Taiwan,Kaohsiung City,   北農 總經理 酬庸,韓國瑜,12/27
→,gracekan, 所以以後整個政府官員都不會用國民黨的,223.140.139.247 12/27 19:51,19:51,12/27 ,223.140.139.247 ,neg,neg,0.026149050011468278,Taiwan,Hualien City,   政府 官員 國民黨,韓國瑜,12/27
噓,agronomyman, 外行領導內行 不就韓總機, 219.69.9.145 12/27 19:51,19:51,12/27 , 219.69.9.145 ,neg,neg,0.031664527723013314,Taiwan,Taipei,   外行 領導 內行   韓總機,韓國瑜,12/27
→,ucieric, 政見是三小???, 76.169.162.171 12/27 19:51,19:51,12/27 , 76.169.162.171 ,neg,neg,0.05023231220352853,United States,Anaheim,   政見 小,韓國瑜,12/27
噓,wawamomo, 媽的幹無憑無據亂講 報警抓去關啦,111.240.76.126 12/27 19:51,19:51,12/27 ,111.240.76.126 ,neg,neg,0.023313202045415093,Taiwan,Taoyuan District,   媽的 幹 無憑無據 亂講   報警 抓去 關啦,韓國瑜,12/27
推,bcw1218, 現在就公司6%...你要改3%跟我說照顧勞工?,36.235.21.64 12/27 19:51,19:51,12/27 ,36.235.21.64 ,neg,neg,0.7186267427958295,Taiwan,Changhua,   公司 6% 改 3% 說 照顧 勞工,韓國瑜,12/27
→,st820654, 高雄的訂單在哪？, 153.171.13.104 12/27 19:51,19:51,12/27 , 153.171.13.104 ,neg,neg,0.5843017883051115,Japan,Kofu,   高雄 訂單,韓國瑜,12/27
→,starts, 孫中山客家人？,1.173.112.174 12/27 19:51,19:51,12/27 ,1.173.112.174 ,neg,neg,0.530658902121303,Taiwan,Tainan City,   孫中山 客家人,韓國瑜,12/27
→,bonfferoni, 還在片,180.176.0.145 12/27 19:51,19:51,12/27 ,180.176.0.145 ,neg,neg,0.5294947133879224,Taiwan,Taipei,   還在片,韓國瑜,12/27
→,best159357, 王淺秋 潘恆旭 這些人才還是不要吧, 1.173.36.103 12/27 19:51,19:51,12/27 , 1.173.36.103 ,neg,neg,0.9908770507864931,Taiwan,Pingtung City,   王淺秋   潘恆旭   人才,韓國瑜,12/27
推,a123444556, 又是農民票 呵,36.231.190.229 12/27 19:51,19:51,12/27 ,36.231.190.229 ,neg,neg,0.2240695952123537,Taiwan,Zhongli District,   農民 票  ,韓國瑜,12/27
推,susie97, 孫中山客家人？？, 114.41.244.48 12/27 19:51,19:51,12/27 , 114.41.244.48 ,neg,neg,0.17441790250160327,Taiwan,Yuanlin City,   孫中山 客家人,韓國瑜,12/27
→,Fongin, 客家票,36.224.15.127 12/27 19:51,19:51,12/27 ,36.224.15.127 ,neg,neg,0.2240695952123537,Taiwan,Banqiao District,   客家 票,韓國瑜,12/27
推,nodong, 客家人流亡中?,49.214.204.173 12/27 19:51,19:51,12/27 ,49.214.204.173 ,neg,neg,0.8293295808113935,Taiwan,Taipei,   客家人 流亡 中,韓國瑜,12/27
→,newland, 內銷70% 這比例不對吧>,117.19.191.79 12/27 19:51,19:51,12/27 ,117.19.191.79 ,neg,neg,0.12438973173617429,Taiwan,Banqiao District,   內銷 70%   比例,韓國瑜,12/27
→,psl7634, 退輔會是誰的 不是塞一堆肥貓,180.217.137.253 12/27 19:51,19:51,12/27 ,180.217.137.253 ,neg,neg,0.01591092273080308,Taiwan,Taipei,   退輔會   塞 一堆 肥貓,韓國瑜,12/27
噓,kosuke, 閨密變主秘 潘恆旭 王淺秋之流的, 118.168.59.244 12/27 19:52,19:52,12/27 , 118.168.59.244 ,neg,neg,0.9309671001836831,Taiwan,Keelung,   閨密 變主秘   潘恆旭   王淺秋 之流,韓國瑜,12/27
→,toshizo, 安全的比例是怎麼分析算出來的?, 218.161.12.201 12/27 19:52,19:52,12/27 , 218.161.12.201 ,neg,neg,0.7796507672406677,Taiwan,Taipei,   比例 分析 算,韓國瑜,12/27
噓,yangtsur, ??????,111.251.144.149 12/27 19:52,19:52,12/27 ,111.251.144.149 ,neg,neg,0.5,Taiwan,Zhongli District,  ,韓國瑜,12/27
推,lwrwang, 拉客家票？, 219.91.50.158 12/27 19:52,19:52,12/27 , 219.91.50.158 ,neg,neg,0.21250988623997624,Taiwan,Taipei,   拉客 家票,韓國瑜,12/27
噓,Airwaves318, 這草包在說什麼...是在哈嘍,223.137.212.2 12/27 19:52,19:52,12/27 ,223.137.212.2 ,neg,neg,0.6721090831912778,Taiwan,Taoyuan District,   草包 說 嘍,韓國瑜,12/27
推,shmily7936, 騙客家鄉親喔, 36.236.129.214 12/27 19:52,19:52,12/27 , 36.236.129.214 ,neg,neg,0.09821231266808894,Taiwan,Pingtung City,   騙 客家 鄉親 喔,韓國瑜,12/27
推,bryantiswill, 拉客家票來囉, 36.237.9.119 12/27 19:52,19:52,12/27 , 36.237.9.119 ,neg,neg,0.09899940557270337,Taiwan,Taipei,   拉客 家票 囉,韓國瑜,12/27
→,sulpht, 誰信阿　不會用肥貓？！！,1.162.107.141 12/27 19:52,19:52,12/27 ,1.162.107.141 ,neg,neg,0.050605222194893607,Taiwan,Taipei,   信 　 肥貓,韓國瑜,12/27
→,amsmsk, 蘿莉控原來是客家人,110.26.99.139 12/27 19:52,19:52,12/27 ,110.26.99.139 ,neg,neg,0.5396134445266253,Taiwan,Chiayi City,   蘿莉控 客家人,韓國瑜,12/27
